id_,sail_ship_id,deaparture_harbour,arrival_harbour,sail_freight_id,container_loaded,payment_currency
31232,78026,18621,18641,1456,53,HTG
26157,79861,18549,18551,1845,209,TMT
43227,78642,18590,18614,1380,241,LAK
32687,79327,18509,18543,2030,222,AZN
37093,78284,18643,18510,1845,158,BYR
25770,77801,18646,18590,1938,223,IDR
38476,77862,18680,18651,1777,47,ZWD
31166,78170,18646,18504,1592,92,LSL
29968,79395,18662,18545,1940,30,BHD
33568,78738,18632,18583,1938,211,TTD
25215,77745,18651,18670,1596,181,CLP
27242,78292,18559,18560,1917,226,SEK
37348,78568,18555,18681,1458,109,JMD
38922,78468,18673,18553,1427,152,OMR
35628,77769,18653,18588,1458,56,ALL
28344,77545,18589,18602,1427,53,ALL
33709,77889,18563,18575,1191,99,GIP
37645,78794,18629,18698,1955,77,SOS
44608,78110,18665,18543,1816,107,XPF
33895,77255,18667,18516,1917,240,MRO
34962,77372,18500,18691,1810,82,CDF
31423,78284,18662,18510,1816,202,LRD
29608,78120,18581,18576,1380,233,BTN
30512,77252,18612,18683,2008,106,ERN
32362,77548,18509,18549,1811,210,MDL
44913,80025,18604,18621,1756,190,TWD
25350,77112,18528,18553,1843,81,CUC
26051,79142,18545,18672,1991,213,MVR
29567,79873,18632,18686,1408,157,BAM
29323,78110,18691,18501,1517,41,SGD
35284,78300,18554,18632,1744,118,AUD
38018,78334,18670,18656,1345,248,TJS
29630,77828,18654,18681,1419,199,PLN
41456,77408,18590,18537,1530,92,KMF
27138,78461,18669,18605,1617,228,NPR
40949,79401,18608,18551,1456,232,PGK
40905,79285,18511,18652,1191,62,ILS
42836,79319,18656,18564,1816,212,HNL
38276,79642,18569,18628,1708,206,INR
36607,78173,18694,18625,1910,53,BND
33466,77490,18549,18585,1995,36,FJD
31146,77372,18571,18667,1645,70,TVD
38607,78292,18657,18553,1909,167,SRD
34080,77695,18569,18548,1328,190,BMD
37394,79901,18591,18661,2008,195,RSD
28663,77353,18665,18605,1938,166,HRK
25329,77113,18639,18638,1517,64,DZD
38074,77920,18664,18687,1408,193,INR
35963,77728,18579,18602,1910,80,AUD
44765,77828,18530,18684,1380,131,CHF
27872,78468,18693,18555,1780,202,BSD
25843,79425,18521,18664,1800,97,LSL
41499,77801,18639,18522,1645,156,MMK
29658,79695,18631,18582,1517,235,ETB
38384,79214,18509,18572,1408,229,TJS
40942,79486,18681,18554,1328,54,INR
31689,78764,18529,18592,1909,243,CZK
41606,78081,18664,18695,1938,245,NIS
44456,78150,18524,18686,1843,71,MKD
25087,78661,18667,18687,2030,240,SEK
35253,78108,18670,18688,1756,206,SDG
32671,79644,18615,18684,1328,93,AED
44087,78646,18641,18595,1811,155,GYD
34400,77620,18549,18628,1744,82,BND
26305,78943,18585,18592,1756,79,XDR
41745,78573,18613,18581,1895,68,LSL
40704,78473,18569,18684,1845,135,NOK
26970,78170,18584,18658,1372,239,HNL
43468,79290,18547,18632,1708,222,TOP
40180,78076,18667,18625,1744,50,SCR
35938,79234,18513,18579,1530,219,IDR
37525,79818,18676,18688,1596,151,JPY
26445,78269,18572,18567,1328,223,AED
33947,77928,18603,18552,1780,64,CVE
34401,77139,18593,18521,1592,236,ETB
38786,78388,18562,18538,1991,172,UYU
43368,79644,18657,18680,1408,181,THB
39498,78284,18687,18583,1909,163,KGS
28722,77031,18640,18554,1938,241,USD
27571,79327,18615,18522,1807,117,VEF
37674,78213,18531,18590,1458,109,TRY
42183,77986,18552,18665,1456,213,PEN
33586,77960,18593,18562,1458,191,HKD
41523,78213,18680,18614,1427,160,NPR
25060,77302,18591,18510,1901,58,GIP
42317,79695,18632,18670,1400,124,MOP
34566,79896,18694,18627,1530,133,EUR
28955,78386,18510,18551,1991,116,BDT
43306,78182,18662,18658,1694,247,SHP
32127,79676,18641,18629,1938,145,TTD
36276,78209,18545,18631,1883,154,MMK
25662,79481,18559,18539,1386,212,ETB
31716,79234,18657,18503,1702,157,HUF
28263,78218,18522,18540,1345,58,TRY
30343,77143,18541,18664,1940,219,IRR
34118,77613,18599,18501,1909,128,SHP
38615,79446,18593,18627,1530,77,DKK
33095,77454,18594,18683,1718,163,PKR
30978,77383,18553,18589,1910,148,CRC
40588,78417,18598,18661,1530,79,KZT
30967,77201,18559,18621,1328,244,MUR
43004,77986,18671,18683,1910,206,LSL
32964,77239,18680,18531,1895,180,NGN
36952,78463,18671,18592,1372,88,BYR
34128,78297,18548,18576,1938,114,RUB
31538,79976,18581,18632,1456,125,MOP
43728,78377,18581,18581,1368,186,CDF
29214,79612,18650,18500,1408,247,MOP
25037,79395,18554,18651,1694,75,MRO
27606,78308,18567,18537,1917,123,UZS
36254,77728,18688,18531,1408,136,MKD
36443,78653,18501,18613,1800,141,BDT
39442,79177,18549,18511,1372,63,HUF
39474,78876,18605,18559,1938,107,BIF
28960,78130,18643,18504,1427,181,SOS
28149,79454,18562,18651,1456,61,SCR
36566,77955,18529,18593,1517,200,MZN
28206,77136,18593,18603,1901,189,IRR
30446,78408,18651,18668,1718,64,BOB
39166,77208,18661,18598,1596,156,ILS
28967,77703,18662,18548,1991,105,KZT
31096,77402,18667,18581,1940,230,SBD
27732,79861,18561,18572,1328,140,CHF
44858,78495,18687,18643,1895,113,SLL
26134,78639,18590,18693,1800,218,CUC
38902,77545,18588,18552,1694,65,BYR
34564,77336,18645,18650,1800,71,SDG
42293,78543,18625,18613,1708,124,NPR
32778,78952,18510,18664,1995,110,CRC
37253,77252,18629,18639,1408,225,KHR
41923,79665,18693,18657,1895,76,MNT
25970,78586,18620,18640,1386,87,SPL
27347,77454,18676,18582,1811,225,HNL
32184,79214,18572,18551,1458,84,BDT
28871,78394,18620,18582,1909,247,AOA
34192,79818,18594,18567,1592,180,RON
32787,77408,18553,18511,1807,92,GGP
44854,77435,18667,18621,2008,248,RSD
38840,77786,18640,18605,1708,158,TVD
37837,78062,18536,18668,1372,126,MWK
37990,79842,18603,18555,1807,52,GBP
29755,77960,18695,18669,1617,152,LSL
42898,78538,18510,18555,1938,199,PLN
29778,77031,18503,18608,1744,143,LKR
42494,77548,18593,18653,1368,191,KRW
40784,77960,18621,18571,1807,217,IDR
36899,77934,18590,18528,1756,156,INR
42047,79621,18564,18511,2030,220,SPL
44438,79968,18592,18640,1380,225,JOD
25481,79224,18503,18652,1627,223,SVC
28395,78735,18536,18569,1694,113,RWF
43222,79695,18556,18686,1517,237,KYD
35548,77278,18693,18608,1955,141,PHP
42347,79010,18579,18591,1517,208,ZMW
42378,77877,18665,18686,1708,191,MYR
40929,77969,18555,18693,1917,79,SGD
34677,79723,18581,18583,2018,48,SYP
31308,78770,18687,18511,1372,250,CUC
43583,77745,18623,18629,1909,152,FKP
31173,79818,18599,18530,1694,183,NPR
39215,77107,18537,18614,1955,136,BAM
33248,79010,18624,18628,1995,229,KMF
25309,78394,18560,18684,1901,138,SAR
38194,77620,18560,18547,1456,132,OMR
30793,79565,18563,18521,1816,122,TRY
28209,77139,18583,18511,1955,178,BRL
33163,78719,18643,18501,1756,136,BIF
40863,79603,18555,18681,1427,229,TTD
43230,79481,18581,18671,1991,215,TZS
35225,79841,18582,18543,1517,219,BGN
28577,79183,18680,18613,1895,135,SRD
31350,77522,18556,18631,1811,192,PAB
41508,79017,18530,18627,1517,100,LRD
37249,78735,18621,18588,1408,73,FKP
36198,77828,18513,18590,1708,170,LBP
31340,79377,18664,18645,1744,115,SAR
38487,78639,18581,18542,1274,166,CNY
40718,78546,18576,18542,1380,116,GYD
42848,78189,18684,18560,1530,181,MRO
37650,77408,18504,18528,1372,114,KZT
36968,78568,18540,18553,1780,155,LYD
38709,78719,18656,18504,1645,214,SCR
29453,77079,18571,18614,1777,170,AUD
35642,77031,18562,18564,1380,74,HUF
42635,79735,18624,18676,1811,179,SEK
40464,78861,18556,18638,1895,61,TRY
37782,77069,18594,18615,1955,136,VEF
31919,78201,18524,18629,1427,212,MZN
39680,78166,18581,18604,1843,167,ILS
38577,79285,18595,18541,1400,217,BTN
35215,79097,18680,18589,1718,237,UGX
39894,78948,18563,18594,1811,39,SOS
44951,78998,18564,18656,1756,179,CUC
39735,79511,18565,18657,1419,204,MZN
42351,79017,18574,18599,1807,131,ZAR
44663,78113,18695,18536,1910,186,ISK
30639,78062,18538,18501,1940,129,SRD
40904,78115,18551,18562,1718,242,KYD
33635,79961,18614,18625,1427,165,PEN
31070,78003,18538,18662,1368,228,NOK
30898,78076,18643,18664,1702,127,AUD
39213,79565,18623,18683,1777,39,CLP
42189,77136,18667,18639,1895,47,SBD
44075,79818,18652,18576,1744,102,NIO
25805,78417,18632,18510,1427,72,GGP
32098,77100,18575,18528,1386,96,GGP
44866,78115,18638,18693,1274,249,BGN
31312,77695,18645,18511,1910,201,RON
35956,79805,18563,18591,1843,162,TOP
44109,78003,18669,18651,1991,68,THB
36184,79854,18653,18672,1386,232,HNL
35235,79043,18612,18556,1191,91,JPY
31080,77448,18538,18560,1386,187,TND
43201,79818,18675,18548,1456,142,MRO
28737,79126,18671,18624,1910,248,RUB
26897,79665,18662,18585,1408,144,TMT
41702,78095,18683,18592,1372,224,MGA
33608,78095,18531,18591,1955,88,KWD
42762,78154,18653,18638,1274,210,UAH
34534,77691,18606,18594,2030,100,FJD
40000,77970,18658,18628,1274,162,KYD
44018,79774,18567,18680,2008,245,TZS
28636,78408,18575,18675,1372,71,TOP
27912,78658,18549,18511,1843,112,SZL
27376,78297,18595,18661,1708,88,UGX
39459,79327,18645,18668,1895,55,GMD
40404,79634,18528,18528,1456,46,VUV
33998,78998,18569,18671,2018,83,KGS
31583,77695,18658,18593,1917,116,MAD
35569,77278,18627,18632,1408,69,ANG
27222,79522,18545,18590,1708,94,BDT
25828,78227,18670,18673,1883,119,MDL
44847,78166,18529,18602,1995,99,UAH
36261,78943,18691,18500,1807,35,DJF
30156,79634,18562,18591,1372,151,BSD
41233,78719,18599,18521,1845,130,KPW
40815,77322,18537,18593,1427,201,UZS
33605,79806,18569,18628,2018,160,RSD
25581,78861,18643,18662,1910,148,UAH
41343,78770,18602,18687,1645,164,MOP
31439,77069,18641,18620,1419,183,MGA
44011,78630,18615,18651,1400,113,SEK
34582,78775,18591,18628,1917,225,PEN
32963,79774,18669,18668,1530,127,FJD
25854,78173,18671,18519,1645,65,GHS
36588,79102,18614,18572,1427,223,MWK
31880,77187,18529,18593,2008,144,GYD
43924,78948,18608,18554,1380,53,EUR
37876,78952,18680,18529,1895,73,ALL
33354,79126,18547,18691,1408,90,SRD
36658,77154,18603,18680,1816,202,SGD
40213,79612,18698,18528,1419,101,IDR
27997,79892,18658,18590,1807,248,DJF
32140,79735,18572,18571,1843,199,IMP
25270,77011,18581,18541,1627,200,WST
41642,79901,18624,18688,1883,138,KGS
27104,79043,18579,18605,1400,104,MVR
27553,77143,18658,18553,1995,195,MZN
43893,78230,18640,18686,1811,110,CLP
39320,79138,18625,18563,1345,45,JPY
36405,77139,18612,18531,1901,91,GMD
38578,77769,18661,18661,1386,191,VEF
30213,79020,18613,18623,1756,182,MNT
40485,79043,18625,18500,1617,179,BWP
27850,78787,18536,18511,1940,84,MNT
44712,79313,18693,18553,1596,143,MRO
34151,78026,18628,18571,1380,227,GBP
33598,78108,18588,18614,1627,44,BSD
33846,79345,18638,18556,1917,161,EUR
39318,78513,18516,18625,1645,193,RON
42767,77863,18590,18551,1191,217,LSL
36373,78876,18675,18676,1895,107,MDL
37321,79305,18628,18661,1708,242,TWD
28132,77278,18574,18654,1427,66,BWP
34553,79224,18627,18589,1368,216,FKP
29427,78538,18669,18661,1702,167,SDG
32654,78770,18606,18542,1408,102,BSD
27499,77069,18669,18620,1955,97,TJS
26601,78170,18665,18581,1909,44,KHR
42276,78095,18529,18565,1592,249,ETB
37695,77368,18629,18516,1909,183,BSD
37027,78308,18613,18516,1517,108,MUR
27146,79805,18688,18584,1592,224,LYD
29328,79634,18524,18661,1843,161,AFN
26336,77878,18680,18562,1380,155,LKR
36941,79703,18604,18516,2018,157,BAM
43930,79896,18516,18641,1955,235,AUD
27697,78095,18664,18547,1708,136,SOS
31122,77454,18680,18551,1845,194,BTN
25575,79922,18524,18650,1777,195,AFN
40697,79142,18509,18629,1800,222,JOD
39416,77685,18569,18629,1617,208,NIO
39801,78972,18581,18631,1777,62,IRR
36001,77111,18687,18549,1901,233,KZT
42246,78998,18594,18537,1345,56,SLL
35570,79027,18672,18593,1940,163,KPW
29129,79093,18621,18584,1940,152,ILS
28159,78653,18590,18641,1328,53,LKR
27757,78267,18513,18605,1995,62,UGX
39975,77695,18606,18554,1645,33,BRL
28820,78876,18614,18654,1328,182,LTL
28647,78998,18606,18564,1408,158,AFN
30568,79818,18556,18652,1596,102,PAB
44389,79027,18543,18650,1456,59,NIS
32376,79661,18559,18559,1368,140,SYP
34673,79892,18628,18675,1458,168,BZD
32781,79896,18501,18510,1991,141,TVD
40749,77884,18650,18676,1408,191,BTN
39496,77986,18670,18574,1368,30,SEK
29808,79274,18591,18545,1955,161,GYD
40246,77324,18584,18664,1901,164,GIP
27035,78370,18691,18687,1718,143,AED
31752,78787,18687,18612,1816,184,NOK
37802,79634,18656,18680,1191,115,GTQ
40420,79027,18632,18571,1810,225,AFN
34602,77372,18641,18556,2030,208,SZL
35649,77325,18658,18599,1777,56,TJS
40506,78775,18641,18588,1517,78,KZT
36490,77094,18541,18564,1708,186,CUP
42668,78081,18569,18588,1419,230,CUP
26862,79820,18651,18553,1617,160,MDL
26984,79142,18613,18687,1627,74,TVD
36307,79274,18598,18669,1191,100,CUP
35561,78219,18632,18602,1810,152,BDT
26646,79846,18522,18585,1810,57,SCR
31604,78642,18675,18541,1816,87,SLL
37402,78770,18542,18595,1386,87,OMR
30861,77626,18672,18656,1811,112,BWP
38239,79846,18569,18625,1530,239,XDR
27148,77604,18582,18563,1408,53,GNF
36868,77613,18545,18653,1991,205,ANG
34105,79661,18562,18662,1800,187,LSL
29620,77960,18582,18643,1909,104,NIS
26440,78386,18564,18591,1843,244,WST
34554,77187,18538,18562,1328,34,NZD
42566,78150,18638,18552,1458,239,QAR
30744,79803,18638,18503,1368,104,LYD
28288,77931,18554,18593,1780,94,GGP
40300,79454,18632,18675,1617,227,INR
30742,78078,18620,18590,1419,150,TRY
42155,78585,18614,18687,1744,116,SZL
33057,79126,18564,18691,1811,183,PHP
39513,78182,18638,18667,1910,116,MNT
28520,78379,18582,18540,1592,46,AMD
27978,79198,18530,18583,1400,75,TJS
39314,78182,18650,18560,1592,168,SLL
38926,79058,18539,18541,1909,109,LBP
27707,79356,18560,18673,1328,132,XPF
25999,78948,18559,18638,1811,180,TZS
36043,79635,18639,18700,1816,99,SPL
29186,77411,18516,18688,1811,200,AOA
28253,78513,18686,18543,1400,107,MYR
34065,78095,18665,18602,1456,215,AED
43780,78387,18675,18664,1909,141,UGX
28477,78026,18667,18594,1995,221,TRY
26702,77368,18522,18604,1345,219,XOF
37692,78972,18536,18676,1427,149,KES
30301,79873,18547,18672,1800,225,BTN
29647,78972,18565,18501,1592,137,TRY
26547,78516,18653,18675,1744,198,NOK
43340,77969,18537,18686,1456,82,SBD
35118,79716,18651,18652,2008,162,CHF
44387,77877,18623,18691,1895,89,LBP
36044,79763,18691,18559,1800,69,LRD
37127,79851,18552,18662,1744,88,SPL
28076,78684,18694,18592,2008,111,SHP
28729,78166,18572,18504,1995,244,NOK
44134,78190,18504,18582,1909,173,NGN
32387,79642,18645,18552,1807,77,NOK
38423,77668,18645,18551,1807,84,RON
37054,79917,18684,18522,1694,94,TMT
44710,78168,18615,18591,1419,125,NPR
28753,78388,18676,18656,1274,81,IQD
30951,78219,18559,18560,1419,33,VEF
44823,79010,18700,18516,1427,174,JOD
31878,77691,18585,18513,1708,33,ETB
27311,79635,18591,18564,1940,67,MWK
26323,77844,18672,18543,1901,137,SOS
29775,79612,18670,18669,1408,98,KHR
40790,78287,18628,18675,1386,39,MZN
30169,77004,18662,18538,1909,239,GMD
34091,79892,18565,18536,1810,199,MNT
35552,77934,18623,18631,1517,39,JEP
39704,79603,18684,18598,1419,36,QAR
38417,79409,18554,18603,1718,213,GTQ
41370,78408,18629,18545,1938,75,MUR
31490,78013,18560,18641,1702,240,MKD
34804,78618,18695,18567,2018,243,MOP
38272,78308,18521,18698,1910,239,PYG
27531,79186,18574,18683,1810,117,SBD
39863,78408,18569,18698,1627,242,XOF
25089,78876,18574,18641,1909,74,PEN
33260,79222,18541,18562,1780,202,KRW
30623,79454,18571,18599,1777,187,LBP
41070,79841,18524,18613,1780,38,NGN
36710,78274,18671,18681,1940,127,TND
30415,79540,18528,18528,1901,144,TMT
39982,79486,18613,18683,1955,108,HKD
44499,77448,18661,18613,1917,189,RWF
35275,78653,18569,18691,1708,42,MGA
32072,79661,18627,18652,1718,41,IDR
43602,79818,18575,18565,1780,227,JPY
38094,79285,18628,18603,1910,127,IQD
40719,79395,18628,18555,1816,97,KHR
27595,78546,18575,18638,1274,145,TWD
25656,77955,18549,18620,1811,197,PLN
30445,79875,18575,18598,1372,162,CZK
25275,79274,18675,18599,1400,167,MDL
25269,78269,18560,18584,1191,100,MGA
26838,79151,18598,18691,1458,142,LRD
40847,78386,18612,18552,1816,247,KRW
31454,79820,18562,18605,1811,109,TOP
37177,79612,18555,18629,1883,207,ZMW
38392,79446,18562,18552,1800,65,STD
27893,78308,18536,18670,1807,228,TRY
44991,79417,18665,18509,2008,85,XDR
27949,79327,18598,18598,1777,149,LTL
32607,79923,18608,18564,1910,217,CNY
25511,79093,18605,18641,1816,220,CRC
42892,78194,18589,18676,1345,203,AMD
32602,78242,18698,18555,1517,193,ETB
41792,79010,18537,18625,1702,105,MWK
25772,78227,18553,18693,1645,154,SDG
29749,77113,18539,18592,1807,134,UGX
27988,78659,18599,18608,1592,94,NOK
36444,78653,18581,18538,1372,116,MWK
28279,78684,18658,18560,1596,101,LTL
38086,78794,18658,18545,1895,174,MZN
36891,77598,18554,18574,2018,155,THB
29016,77863,18665,18556,1800,36,AZN
36458,79803,18628,18694,1345,193,BWP
26283,77395,18536,18680,1917,181,CAD
32239,78292,18691,18631,1617,130,BGN
38403,79209,18501,18563,1780,65,PAB
35256,77979,18560,18553,1419,155,SAR
42386,78300,18658,18530,1427,160,MXN
38650,78071,18530,18675,1780,132,IDR
32044,79976,18541,18661,1780,62,MRO
43680,79565,18579,18529,1345,42,AUD
27360,78546,18552,18672,1917,126,IQD
26031,78658,18521,18632,1617,228,KYD
25683,79603,18585,18539,1895,54,KZT
32292,78168,18575,18700,1910,111,ALL
43975,78972,18589,18629,1991,103,LBP
28978,79417,18604,18555,1910,36,FKP
33203,78646,18695,18603,1777,48,IMP
32120,77402,18579,18539,1845,136,CAD
40469,78770,18547,18650,1883,87,KMF
44243,77400,18687,18522,1617,184,STD
33022,77844,18680,18571,1191,180,XCD
31623,79846,18684,18645,1807,61,UGX
30422,79282,18625,18613,1883,33,VEF
40522,77107,18539,18640,1458,155,WST
36616,77879,18591,18599,1901,57,NZD
37656,78875,18567,18511,1800,204,YER
30918,79923,18536,18519,1456,49,RWF
35310,77764,18565,18672,1780,232,AMD
36812,77352,18643,18612,1807,231,MWK
25937,79142,18688,18541,1744,188,PYG
29792,79186,18589,18572,1645,99,XOF
26093,77979,18612,18700,1995,61,GTQ
33176,79635,18510,18602,1910,142,BMD
25230,78334,18539,18572,1596,136,BYR
42545,79774,18547,18700,1910,242,MUR
32524,78568,18524,18662,1427,138,UGX
42599,77931,18565,18623,1645,54,GMD
30187,79875,18673,18680,1372,129,AED
31609,77862,18576,18608,2018,139,MYR
27198,77613,18691,18672,1419,181,INR
31563,77011,18614,18524,1780,121,CUC
32689,79805,18599,18684,1517,39,SGD
43820,79186,18528,18589,1744,90,ETB
39653,78952,18583,18551,1419,129,BDT
31067,78538,18652,18627,1386,180,NAD
42331,77411,18516,18555,1991,31,STD
31593,78190,18561,18598,1938,183,SEK
40017,78387,18613,18545,1895,38,SBD
27240,77613,18567,18675,1811,195,BZD
37829,77889,18640,18536,1708,168,LSL
29147,78334,18501,18593,1910,175,ETB
26852,78918,18549,18614,1940,73,SZL
30715,79258,18665,18540,1811,139,MOP
28013,77324,18641,18673,1458,208,OMR
42221,79425,18671,18624,1596,209,GYD
27676,78513,18553,18639,1901,146,NIS
40729,77201,18665,18522,1702,49,MWK
41585,79395,18531,18547,1596,247,GYD
33954,77889,18594,18516,1780,141,BHD
44632,79274,18551,18572,1368,167,AUD
28320,78350,18603,18552,1517,187,BIF
26096,79313,18668,18683,1910,54,NPR
38576,78081,18620,18672,1780,138,XPF
28041,78642,18632,18632,1702,62,AWG
40684,79989,18540,18657,1708,235,MRO
42596,77302,18631,18652,1910,172,TZS
34976,78394,18680,18650,1895,142,YER
44604,79712,18621,18625,2030,241,MVR
32558,78516,18560,18651,1810,103,CAD
35592,79982,18691,18593,1816,95,NGN
40816,77448,18548,18694,1458,118,XDR
41729,79214,18639,18691,1456,225,CRC
30599,77878,18548,18583,1995,85,MZN
32133,79282,18524,18537,1811,128,XOF
27649,78639,18665,18628,1811,97,MRO
35185,79234,18614,18565,1517,74,FKP
35764,78473,18625,18594,1744,239,ERN
37889,78350,18536,18680,1408,197,KGS
41269,77400,18524,18548,1910,228,SOS
37325,77294,18539,18639,2008,96,GIP
35803,79540,18695,18691,1756,117,XOF
36287,77255,18537,18612,1744,163,EUR
43673,77786,18669,18575,1955,143,LYD
34447,77970,18539,18569,1991,128,AMD
25402,77386,18556,18700,1456,128,DKK
34630,77136,18686,18572,1530,113,ZMW
40787,79494,18572,18628,1596,184,PKR
26562,78308,18576,18519,1811,183,SLL
40473,79187,18543,18554,1458,130,GNF
29776,79198,18624,18590,1718,226,LTL
36039,79846,18519,18645,2008,142,ILS
27963,78661,18645,18563,1777,155,AUD
35814,77604,18662,18579,1718,59,CRC
31930,77123,18675,18631,1909,173,KHR
30186,77113,18632,18581,1843,226,SLL
43129,77383,18639,18693,1708,133,GBP
38225,78538,18500,18551,1592,131,BYR
35372,79735,18598,18686,1530,120,PLN
42954,77547,18687,18553,1694,94,CLP
44396,79892,18670,18613,1845,147,FKP
